track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
31DU4Q32DStHLjc8PN2u3s,Finntroll,Midnattens Widunder,Svartberg,23,246640,False,0.245,0.935,4,-4.257,0,0.114,1.94e-06,0.498,0.293,0.129,124.357,4,death-metal
3CC6lcyI1em6JDrR4xsSbB,The Haunted,rEVOLVEr (Deluxe Edition),Sweet Relief,22,208640,False,0.476,0.992,2,-3.297,1,0.129,1.26e-06,0.165,0.269,0.173,105.016,4,death-metal
2AQrJrVe2pIBZ1S3aGESEx,Traitors,Mental State,Wornout,22,201269,True,0.49,0.981,1,-4.729,1,0.0922,4.25e-05,0.732,0.347,0.242,130.027,4,death-metal
2tpiHcSSFCnpIH8HFzIUEa,Bleed From Within,Shrine,Stand Down,50,246282,True,0.31,0.987,6,-4.247,1,0.155,7.96e-05,0.0655,0.298,0.325,147.278,4,death-metal
0NnicOp4n0spMySji0vMd4,Between The Buried And Me,Alaska,Roboturner,22,427413,True,0.193,0.935,6,-4.501,1,0.117,1.09e-05,0.382,0.341,0.182,100.041,1,death-metal
20yzWFFTYOGX28RLj1A80k,Bleeding Through,Love Will Kill All,Dead Eyes,22,193600,False,0.154,0.927,11,-4.586,0,0.073,7.8e-06,6.03e-05,0.136,0.27,149.619,4,death-metal
5QlVg3UjkbvaRfb93COBgW,Brujeria,Mantando Gueros,Castigo Del Brujo,21,103946,True,0.326,0.979,5,-8.173,1,0.153,0.00564,0.321,0.263,0.429,90.768,4,death-metal
3m0il69qM3aZVsglCIJJOf,Dark Lunacy,Devoid,Stalingrad,22,431098,False,0.199,0.964,2,-4.667,1,0.21,0.000754,0.00646,0.0575,0.155,76.065,4,death-metal
7BC0BjgRLdxZ09F735G3u8,Through The Eyes of the Dead,Disomus,Obitual,22,243865,False,0.306,0.95,2,-5.705,1,0.0876,1.45e-05,0.819,0.315,0.097,106.954,4,death-metal
651aMl2jYthoJyI9WvNKo4,Frozen Soul,Crypt Of Ice,Gravedigger,22,229638,True,0.243,0.977,6,-7.248,1,0.209,3.52e-06,0.96,0.106,0.047,140.032,4,death-metal
1PRlCWtYZPiYim0PKo1txN,Signs of the Swarm,Vital Deprivation,Vital Deprivation,22,46534,False,0.584,0.933,7,-3.924,1,0.118,0.000586,0.746,0.26,0.174,106.228,4,death-metal
0UHAvWWF7B6O0xVi3fW5P2,Signs of the Swarm,Vital Deprivation,Crown of Nails,22,204462,False,0.405,0.985,0,-2.345,0,0.118,4.19e-05,1.56e-05,0.454,0.0853,99.995,4,death-metal
5zaYEQmgngRKiLRjNG2Rxg,Scar Symmetry,Holographic Universe,The Three-Dimensional Shadow,23,237840,False,0.532,0.984,1,-3.435,1,0.101,1.62e-05,0.102,0.36,0.384,110.03,4,death-metal
0NOwE1EnvTjW69q7NuutM0,Heaven Shall Burn,Invictus (Bonus Track Version),Sevastopol,22,243920,False,0.366,0.985,7,-2.333,0,0.0933,3e-05,0.356,0.24,0.185,180.19,4,death-metal
16o0xXRpe0LLRv6mk6Gbv5,Tankard,Schwarz-Weiß wie Schnee,Forza Sge,23,234812,False,0.497,0.809,1,-6.759,1,0.0301,0.00115,0.0,0.101,0.591,84.945,4,thrash-metal
3XGLqpO5DxvDL5CD2DFAd8,Mercyful Fate,The Beginning,Black Masses,23,271106,False,0.233,0.832,2,-11.024,1,0.0804,5.1e-05,0.581,0.215,0.416,90.584,4,death-metal
4YZheVi8mEl3p6vtuNMNYh,Revenge The Fate,Redemption,The End,22,201133,False,0.442,0.96,4,-2.885,1,0.103,3.37e-05,0.0252,0.207,0.161,120.002,4,death-metal
5zVcTqnlqcLVdj4QT3F2k3,Here Comes The Kraken,Hate Greed & Death,Never Regret,23,240746,True,0.499,0.926,11,-4.757,0,0.076,4.26e-06,0.0521,0.0744,0.163,102.007,4,death-metal
74382mrrxhzKiruw60zqd7,Sentenced,The Funeral Album,A Long Way to Nowhere,22,206960,False,0.484,0.871,8,-4.839,1,0.0457,8.24e-05,0.00191,0.133,0.672,146.012,4,death-metal
7B8VTtH9RvXiTLMBPLvnF2,Bleeding Through,"This Is Love, This Is Murderous",Sweet Vampirous,22,84986,False,0.359,0.933,0,-6.087,1,0.13,0.00193,2.37e-06,0.0616,0.205,106.436,4,death-metal
3z8klrCTw3L63v2V6zNK2i,At The Gates,The Nightmare Of Being,The Abstract Enthroned,22,266973,False,0.433,0.977,5,-5.053,0,0.139,0.000106,0.00454,0.323,0.114,120.023,4,death-metal
7rHngfJdClCuOI38NHLnzN,Revenge The Fate,Redemption,Sad But True,22,242540,False,0.312,0.97,11,-3.691,1,0.16,4.97e-05,0.649,0.258,0.157,114.568,4,death-metal
1YqmGcIj2PUjSf93ClAnij,Burgerkill,Beyond Coma and Despair,Suffer to Death,22,349986,True,0.308,0.956,5,-5.15,1,0.148,7.61e-05,0.0378,0.167,0.115,119.996,4,death-metal
47vY4Ll7FV4CUWDbu5sfM9,DeadSquad,Profanatik,Anatomi Dosa,22,209093,False,0.396,0.939,1,-5.604,1,0.543,0.0014,0.256,0.226,0.135,143.958,4,death-metal
6LFYT819pLFr6zIPAcevE2,King Diamond,Conspiracy,The Wedding Dream,22,362826,False,0.293,0.819,4,-12.758,0,0.0519,0.0199,0.136,0.19,0.189,83.852,4,death-metal
1tljL0wMsgPrmDz3KqpuDT,Nervosa,Perpetual Chaos,Kings of Domination,22,221007,False,0.461,0.933,9,-8.366,1,0.0447,4.05e-06,0.0447,0.13,0.12,139.982,4,death-metal
3jYMAtv2dEi8V4sIh8h1W2,Blood Incantation,Starspawn,"Hidden Species (Vitrification of Blood, Pt. 2)",22,417720,False,0.254,0.836,1,-9.412,1,0.0529,2.71e-05,0.899,0.328,0.163,144.368,3,death-metal
0P1bhrbR7Jgqfj8M7lPt8T,Norma Jean,Meridional,Falling From The Sky: Day Seven,23,377373,False,0.238,0.746,10,-7.64,0,0.0626,0.00183,0.63,0.141,0.177,133.838,4,death-metal
7H65hYIqd6bb3q57tUBiI5,At The Gates,To Drink From The Night Itself,Daggers of Black Haze,22,282133,False,0.202,0.909,4,-6.283,0,0.0609,6.76e-06,0.847,0.142,0.325,114.948,4,death-metal
0WXlCYlG6kmIGZToMZ0EcE,Transmetal,México Bárbaro,Ángel Enfermo,23,205496,False,0.467,0.977,6,-6.893,1,0.0527,0.00171,0.0577,0.147,0.173,97.169,4,death-metal
0J5ZaVBbhIW1KjP6WSvfAT,Burgerkill,Berkarat,Terlilit Asa,22,278320,False,0.273,0.941,4,-6.183,0,0.063,0.00111,4.41e-05,0.0641,0.132,87.494,3,death-metal
3iEI6GAx1al5WGRzSJtqX7,Death,Human (Deluxe Version),Lack of Comprehension,46,223826,False,0.338,0.955,10,-5.737,0,0.191,4.74e-05,0.0509,0.0659,0.362,93.033,4,death-metal
78oF7KjxHMJHtiwgc2I3rw,Necrophagist,Epitaph,Stabwound,42,168000,False,0.28,0.961,2,-7.31,1,0.154,4.8e-05,0.249,0.25,0.0807,115.342,3,death-metal
5pH1BecbNktYDbYw0XCEWn,Mercyful Fate,Melissa,Evil,52,284960,False,0.288,0.904,0,-9.455,1,0.114,0.000273,0.382,0.0894,0.556,133.838,4,death-metal
75fAndU7jHOc4iEFR0HcVe,Eluveitie,Evocation II - Pantheon,Epona,48,227703,False,0.501,0.952,2,-6.564,0,0.0851,0.00253,0.0411,0.378,0.474,144.946,4,death-metal
7KT0ITk9CT16thNSLxd1rZ,Dying Fetus,Grotesque Impalement,Grotesque Impalement,44,308709,True,0.34,0.872,1,-7.515,1,0.112,0.000274,0.366,0.0911,0.413,94.032,4,death-metal
4dIoimQas4pY5JkvDF88B0,Ingested,Rebirth,Rebirth,44,241767,True,0.545,0.982,6,-3.464,1,0.127,0.00187,0.0433,0.144,0.249,129.988,4,death-metal
11qglHc16ezB4k4LGwWA44,Eluveitie,Helvetios,Luxtos,46,235080,False,0.284,0.974,2,-2.409,0,0.107,0.0246,0.0,0.129,0.302,105.287,4,death-metal
0PeeknWE7vgcMdwzbKRfCy,Mortuary Drape,All the Witches Dance,Primordial,22,187066,False,0.246,0.997,8,-5.478,1,0.0981,0.00013,0.000264,0.323,0.0828,169.21,4,death-metal
24JrhmyqAHoinZV22F8YKs,Equilibrium,Sagas,Des Sängers Fluch,22,485306,False,0.175,0.9,4,-5.146,0,0.0651,0.00024,0.574,0.0624,0.336,94.97,3,death-metal
2Vy4z1ZUN7RvN7syWI2yef,At The Gates,Slaughter Of The Soul,Slaughter Of The Soul,52,183093,False,0.131,0.975,7,-7.228,1,0.118,1.61e-06,0.914,0.0862,0.393,79.467,4,death-metal
0di1fFxZ2v814evMbAvnzI,Aversions Crown,Tyrant,Earth Steriliser,21,212613,False,0.447,0.983,7,-2.892,1,0.175,0.000231,0.845,0.107,0.0558,140.026,4,death-metal
0fCRo1guugeFmWqr68lMK4,Before I Turn,Lovelorn,Sepulcher,22,445357,False,0.46,0.944,2,-4.722,0,0.051,0.00444,0.0016,0.321,0.0817,140.025,4,death-metal
2hBEqHY8yw0j7sGX6tT09o,The Acacia Strain,Continent,Skynet,22,262200,True,0.194,0.94,11,-5.111,1,0.168,0.00245,0.0055,0.18,0.0996,179.982,4,death-metal
6SApp40IgmzwtQubIjB3Ce,DevilDriver,Trust No One,Bad Deeds,22,226104,True,0.189,0.985,1,-4.909,1,0.244,0.000193,2.6e-05,0.422,0.191,198.444,4,death-metal
4P8vhDPA6EGRfCP8AdwQnF,The Last Ten Seconds of Life,Machina Non Grata,Axe to Grind,21,190120,True,0.446,0.92,1,-3.41,1,0.112,0.000102,0.293,0.0755,0.372,180.067,4,death-metal
4taoA7P7oh1whE2Z4EHJGc,Avernal,El Sangriento,Hoy Podes Pudrirte,22,160106,False,0.518,0.992,6,-3.794,1,0.0565,0.00112,0.000546,0.133,0.381,90.018,4,death-metal
5Xa8AhVrlg4W5deVWGb22G,Winds of Plague,Decimate the Weak,Legions,21,229453,False,0.225,0.929,2,-4.92,0,0.172,7.1e-05,0.945,0.148,0.0574,117.079,4,death-metal
7EJZZm3qwQWCOyhDr3oDQs,Death,Scream Bloody Gore (Reissue),Scream Bloody Gore,21,272684,False,0.279,0.9,11,-7.133,0,0.0588,0.0,0.583,0.321,0.189,107.69,4,death-metal
385iB1Psu1btHmaZqJ1dOr,Djin,The Science Of Thought,Stockholm Syndrome,22,252813,False,0.543,0.991,6,-2.363,1,0.135,1.3e-05,0.00382,0.629,0.364,130.034,4,death-metal
74CvGCwjgNYrYllSDbgeO6,Gideon,Cold,Thick or Thin,22,239056,False,0.582,0.969,6,-3.88,1,0.0556,0.000509,0.0,0.359,0.34,104.983,4,death-metal
4RdpWSsiWZ9Ad0n2LfDl53,DeadSquad,3593 Miles of Everloud Musick!,Blessphemy,22,205564,True,0.351,0.96,0,-6.027,1,0.2,0.000419,0.665,0.482,0.134,149.165,4,death-metal
1jAce30EindqC0CPWm128E,The Agonist,Days Before the World Wept,Resurrection,22,311269,False,0.416,0.95,8,-2.754,0,0.0745,1.99e-05,0.000158,0.426,0.286,174.991,4,death-metal
4m6sjTCSlVKhy91fE4ZmBI,Liferuiner,No Saints,I Don't Need to Be Straight Edge to Be Better Than You,22,149906,False,0.291,0.786,6,-5.667,1,0.086,1.14e-05,0.446,0.379,0.358,169.085,3,death-metal
56iv5TqfvxVa4zLMs6SvmP,Gojira,Magma,Magma,49,402493,False,0.375,0.888,0,-5.946,1,0.0447,0.000239,0.00708,0.0942,0.191,66.751,4,death-metal
3LwqbTRN5BnTb1Pc3jxbZ9,Ensiferum,From Afar,Elusive Reaches,23,206413,False,0.449,0.993,9,-5.927,0,0.0925,1.49e-05,0.00643,0.144,0.468,100.026,4,death-metal
7B53YWR8f7vYY6FBzsUY3N,iwrestledabearonce,Post-Millennial Noise,Green Eyes,0,216360,False,0.233,0.935,6,-3.387,1,0.165,0.00062,0.077,0.199,0.358,159.879,4,death-metal
1MPZ13x66SyV4Ie992QNB9,The Agonist,Lullabies For The Dormant Mind,Globus Hystericus,21,221200,False,0.497,0.991,9,-3.14,1,0.199,0.000242,0.0534,0.286,0.284,154.983,4,death-metal
4cmvCy1qP351G79TVpv3cc,Noxa,Propaganda,Negri Kaya,22,121506,True,0.24,0.975,1,-3.231,1,0.126,0.000434,0.000767,0.191,0.41,155.13,4,death-metal
6A6vFhLjY5lWQIExaL6Btk,Fear Of Domination,Metanoia,Obsession,22,229920,False,0.544,0.962,9,-4.02,1,0.0843,0.000153,0.413,0.211,0.422,129.981,4,death-metal
57I1oA81h7ZrvrWkcWKwSU,Heaven Shall Burn,Veto,You Will Be Godless,22,190613,False,0.454,0.987,8,-4.147,1,0.11,6.12e-06,0.663,0.284,0.0619,129.969,4,death-metal
27ORgOLNmYSMUk8NXkhpe6,Hypocrisy,End of Disclosure,United We Fall,22,290849,False,0.381,0.957,10,-5.62,0,0.0919,2.06e-06,0.824,0.296,0.299,110.126,4,death-metal
1kKoCMBcDwBMKFQAOFpRDY,Traitors,Anger Issues,Intro,22,75789,False,0.581,0.876,1,-6.803,1,0.0752,4.03e-05,0.88,0.315,0.121,94.986,4,death-metal
3uPgWkH9v25UH8lO0JHeEx,The Ghost Inside,Rise From The Ashes: Live At The Shrine,Mercy - Live,22,235681,False,0.414,0.933,6,-5.982,0,0.0595,8.39e-06,0.000603,0.558,0.142,123.717,4,death-metal
64aHsHQnTTFLGCeIsSGJCI,Toxic Holocaust,Chemistry of Consciousness,Mkultra,23,127826,False,0.214,0.982,9,-4.762,0,0.155,1.53e-06,0.449,0.353,0.224,165.618,4,death-metal
1CwpGpNsBNm6Bp1zYs0px9,Hypocrisy,Catch 22,Don't Judge Me,21,146666,True,0.404,0.971,1,-7.395,0,0.0691,1.48e-06,0.076,0.0621,0.153,109.993,4,death-metal
30NP3DnyudM2vzw3NEIj1n,The Haunted,rEVOLVEr (Deluxe Edition),Nothing Right,22,227440,False,0.467,0.98,2,-3.812,1,0.0645,3.5e-06,0.598,0.0354,0.558,158.048,4,death-metal
7ouNLsVN2jPFZrcnajBTKN,Exodus,Pleasures of the Flesh,Faster Than You'll Ever Live to Be,23,265586,False,0.136,0.946,6,-5.112,0,0.135,2.87e-06,0.404,0.0562,0.467,185.396,4,thrash-metal
4bCd2UsMl1l6g7HpuA53NG,Deicide,Insineratehymn,Forever Hate You,21,188240,False,0.469,0.796,2,-8.973,1,0.0551,0.00145,0.197,0.185,0.649,96.192,3,death-metal
1DZdEQAf8dht2RfDk1TDGW,Eisregen,Krebskollektion,Mein Eichensarg,22,304613,False,0.224,0.918,4,-6.678,0,0.131,9.23e-05,0.0,0.0837,0.108,90.086,4,death-metal
41LpdxLv1n8WQ8nXC3O7l9,Bloodred Hourglass,Waves Of Black,Waves Of Black,21,219862,False,0.357,0.943,0,-4.197,0,0.0841,6.33e-06,0.00141,0.313,0.318,140.021,4,death-metal
6prvMx5SVgsFf8Iocaxvqz,Blind Witness,Nightmare On Providence Street,These Countless Sleepless Nights,22,278120,False,0.414,0.994,11,-2.634,0,0.243,1.24e-05,0.214,0.262,0.192,199.994,4,death-metal
5dB3ggBnFcCWzN1ASj5y5B,Gatecreeper,Deserted,Anxiety - Bonus Track,23,256813,False,0.171,0.98,7,-5.553,1,0.144,9.27e-06,0.336,0.364,0.182,158.076,4,death-metal
35gzObZJmiy40OIBzBFil0,At The Gates,At War with Reality,Order from Chaos,21,205546,False,0.427,0.975,7,-6.894,1,0.0544,1.59e-05,0.0954,0.0743,0.112,120.009,3,death-metal
0NhJhiXqLYgc08HJwFYakH,Avatar,Thoughts of No Tomorrow,My Lie,22,230213,False,0.464,0.966,5,-5.561,0,0.0828,3.37e-05,0.00661,0.0535,0.453,92.596,4,death-metal
5TVIJo6HqC3yD4QuoTTv4O,Revenge The Fate,Redemption,Symphony Menuju Akhir,22,233500,False,0.451,0.964,6,-3.344,1,0.0875,9.07e-06,0.0732,0.372,0.133,115.019,4,death-metal
7bAPKF3x8O8g6NVhDfeVhM,Toxic Holocaust,Primal Future: 2019,Iron Cage,23,241981,False,0.401,0.984,5,-3.445,0,0.0859,1.69e-05,0.00811,0.0976,0.277,162.044,4,death-metal
3J2tWhSR62xsdKOSiJRoLj,Sentenced,The Funeral Album,Consider Us Dead,22,291426,False,0.482,0.941,4,-5.256,0,0.0572,8.39e-05,0.00262,0.358,0.245,138.002,4,death-metal
1EXeXN2Bd5R4IRRHQyGr7A,Winds of Plague,The Great Stone War,Forged In Fire,21,215240,False,0.415,0.997,11,-2.615,0,0.151,5.13e-05,0.000697,0.363,0.142,149.967,4,death-metal
1tljL0wMsgPrmDz3KqpuDT,Nervosa,Perpetual Chaos,Kings of Domination,22,221007,False,0.461,0.933,9,-8.366,1,0.0447,4.05e-06,0.0447,0.13,0.12,139.982,4,death-metal
1qwuOsnKOhrEbOLKZjVVSR,Benediction;Kam Lee,Scriptures,Progenitors of a New Paradigm,21,324731,False,0.453,0.996,2,-5.903,1,0.116,5.91e-05,0.648,0.156,0.126,150.002,4,death-metal
4d1bJi6R3XJQARgyKwZi3d,Imperial Circus Dead Decadence,黄泉より聴こゆ、皇国の燈と焔の少女。,黄泉より聴こゆ、皇国の燈と焔の少女。,47,498981,False,0.457,0.941,0,-4.34,0,0.0822,0.000639,0.0494,0.361,0.334,109.987,4,death-metal
4To0Ft09SLNBo8x3r4aMP6,Veil Of Maya,Viscera,Viscera,46,220000,False,0.537,0.96,2,-3.705,1,0.0594,0.000175,4.25e-06,0.0892,0.382,137.986,4,death-metal
5hsq03E3do2gWhyOVV2Api,Gojira,Another World,Another World,45,264947,False,0.351,0.877,7,-5.044,0,0.0422,0.00121,0.783,0.119,0.238,169.999,4,death-metal
3ffljpjKfPISFjCt4zpYUk,Make Them Suffer,Hollowed Heart,Hollowed Heart,11,231899,False,0.302,0.985,11,-2.869,1,0.164,5.67e-05,0.000497,0.154,0.364,90.814,4,death-metal
7AUVdpcqbxLSCOQqKHjPx7,In Flames,Battles,The End,50,238491,False,0.491,0.968,10,-5.146,0,0.111,0.000239,0.0329,0.364,0.388,95.022,4,death-metal
5QxK0PWees3VUjyENudmVY,Children Of Bodom,Hexed (Deluxe Version),Under Grass and Clover,47,213000,False,0.427,0.949,8,-7.662,0,0.0566,1.98e-05,0.00243,0.124,0.146,94.984,4,death-metal
7AlQJJmUi7BQRN4LEt0Gdj,I AM,The Iron Gate,The Iron Gate,22,245706,False,0.295,0.962,7,-3.0,1,0.0885,0.000481,0.754,0.534,0.107,150.971,3,death-metal
3Ks3K2RmCxSUcXS6cOvd43,Sodom,Agent Orange,Agent Orange,11,365320,False,0.271,0.988,4,-4.936,0,0.117,1.66e-05,0.735,0.21,0.253,114.027,4,thrash-metal
3PWLkx5sHMLwfWMih0CjbZ,De Profundis,The Blinding Light of Faith,Obsidian Spires,22,302053,False,0.279,0.953,7,-6.137,1,0.103,0.000273,0.00473,0.174,0.246,200.661,4,death-metal
1wZtZwkLGvuhemwqLzct5a,Hate,Crusade: Zero,Valley of Darkness,21,371893,False,0.23,0.973,5,-3.13,1,0.113,5.82e-06,0.669,0.0623,0.114,139.965,4,death-metal
74SPa1RfRjNh0jj9BYuPxI,Thy Art Is Murder,Holy War,Holy War,50,240240,False,0.195,0.995,11,-3.78,1,0.26,0.000395,0.000551,0.335,0.147,90.753,3,death-metal
74p4l00JKebWPlAfpqi9Xq,Archspire,Bleed the Future,Drone Corpse Aviator,47,226146,False,0.503,0.994,9,-3.307,0,0.186,0.00225,0.801,0.221,0.226,150.021,4,death-metal
4iXJ1MCn4P10QNSbIDT1ig,Before I Turn,Lovelorn,Cold,22,241750,False,0.455,0.979,4,-2.631,0,0.0939,4.1e-05,0.000954,0.0844,0.204,130.025,4,death-metal
2o3OUVwsBPBypjRQObZsVj,Within Destruction,Lotus,Lotus,47,212858,True,0.33,0.97,8,-4.042,1,0.182,2.77e-05,0.000117,0.355,0.251,82.862,4,death-metal
0snhTvHSZ5ACrvdcVWeCDS,Make Them Suffer,How To Survive A Funeral,Erase Me,51,224610,False,0.488,0.903,6,-5.244,1,0.0698,0.000103,0.000219,0.218,0.189,94.037,4,death-metal
6RnniuqnPX6vRyOLzT3HoO,Slaughter to Prevail,Kostolom,Agony,50,237000,True,0.214,0.991,11,-1.419,1,0.241,0.00118,1.62e-05,0.341,0.301,74.998,4,death-metal
4dkMyVy8PYVwd0PxJkSW7J,Eulogy,Live and Raw,Back to Life - Live,22,323000,False,0.465,0.854,7,-8.972,1,0.0441,0.000405,0.697,0.68,0.153,93.977,4,death-metal
08W2yaBJw7hsPuwe7NRobe,Cradle Of Filth,Damnation And A Day,Babalon A.D. (So Glad for the Madness),22,337933,False,0.408,0.981,0,-5.364,0,0.159,0.000169,0.00504,0.288,0.204,161.079,4,death-metal
4jAz4qncdxl1kyvzi6l2We,Eulogy,Live and Raw,Fading Sun - Live,22,274924,False,0.163,0.895,7,-8.18,1,0.0791,0.000354,0.309,0.331,0.126,88.847,4,death-metal
6nSKJWDpiNiLgmdofhgRXw,Gojira,From Mars to Sirius,Ocean Planet,48,332760,False,0.316,0.917,4,-2.948,0,0.113,1.32e-05,0.0053,0.154,0.183,112.035,3,death-metal
6i7s8dpwHLZdDYSzulYmWq,Bleed From Within,Fracture,Into Nothing,43,282426,False,0.461,0.959,6,-6.447,1,0.0701,0.000694,5.29e-06,0.0448,0.362,100.512,4,death-metal
3cm4zTN16yE1lYypTRQzmL,Hate,Rugia,Resurgence,21,220204,False,0.139,0.962,10,-4.629,1,0.0808,3.88e-06,0.457,0.443,0.0935,143.743,4,death-metal
1lg2BfLkvrztHHCkUWAfco,Eulogy,Live and Raw,Breathe - Live,22,255375,False,0.363,0.653,5,-12.264,0,0.0422,0.000405,0.317,0.957,0.136,172.098,4,death-metal
0qM696QgQg8Ezmh1UA0LHz,The Agonist,Orphans,Burn It All Down,21,216050,False,0.446,0.988,2,-4.555,1,0.17,2.19e-06,0.0438,0.313,0.133,116.3,4,death-metal
7ggEnd3patpPclJvsOKFnP,Signs of the Swarm,Vital Deprivation,The Blood,21,265213,True,0.41,0.994,2,-3.062,1,0.132,0.000164,0.000805,0.313,0.096,139.93,4,death-metal
2L2ZsvhGh1fDv77aRyCa3o,The Agonist,Lullabies For The Dormant Mind,The Sentient,21,219973,False,0.387,0.966,2,-3.091,1,0.096,0.000971,0.0388,0.399,0.172,90.004,4,death-metal
2gUrjc9fWHZytKm6FtBY7E,In Flames,Soundtrack to Your Escape (The Quiet Place Version),The Quiet Place,53,225026,False,0.517,0.961,10,-5.314,0,0.143,0.00033,0.321,0.698,0.159,104.747,4,death-metal
5xhwV4uP1mfsdEAe9n7PAS,Unearth,The Oncoming Storm,Lie to Purify,22,220680,False,0.169,0.858,7,-6.175,1,0.083,1.11e-05,0.0787,0.413,0.333,93.981,4,death-metal
0nKhpvNOgd6Ix37bSlJXNe,Paradise Lost,Medusa,Symbolic Virtue,22,277757,False,0.426,0.864,1,-7.294,0,0.0621,1.99e-05,0.652,0.0797,0.148,115.869,4,death-metal
3IxhWy2if1od1NgHt4dzjL,Amorphis,Circle (Bonus Version),Nightbird's Song,22,300347,False,0.366,0.82,8,-4.19,1,0.0553,0.000138,0.894,0.136,0.138,105.084,4,death-metal
2wST23PvIAmSeGo05Dng3a,Dead To Fall,The Phoenix Throne,Chum Fiesta,22,143373,True,0.345,0.976,6,-5.874,1,0.125,7.42e-05,0.0,0.332,0.281,118.65,4,death-metal
0ihbD7cgJePV0WLQ4brEkT,Gatecreeper,Sonoran Depravation,Lost Forever,23,214737,False,0.444,0.879,11,-6.618,0,0.0402,1.94e-06,0.738,0.445,0.219,120.022,4,death-metal
5Yxof5s4AdLjkCmkIfGDSV,Surra,Ninho de Rato,No Lixo,23,52222,False,0.322,0.984,8,-6.852,1,0.375,0.0224,0.0573,0.39,0.0362,179.482,3,death-metal
1zUPzhZi6J8TFZh6DWQWlT,Brujeria,Brujerizmo,El Desmadre,21,101826,False,0.351,0.975,9,-5.649,1,0.0727,4.04e-06,0.0407,0.226,0.452,102.594,4,death-metal
3QDqbaCOc6gfdgEyOqEGz9,Cannibal Corpse,Gallery of Suicide,Headless,21,142266,True,0.242,0.975,1,-8.067,1,0.104,1.95e-06,0.895,0.132,0.198,127.557,1,death-metal
0J1SNj1evDHEYHZzHT7Zps,Aversions Crown,Hell Will Come for Us All,Caught in the System,21,240381,False,0.41,0.946,5,-3.776,1,0.066,0.00692,0.0,0.35,0.0781,135.036,4,death-metal
0ZHa9bpIsAyzCmPbY6G2uy,Revenge The Fate,Redemption,Beholder,22,130393,False,0.511,0.867,11,-5.752,0,0.0472,0.00565,0.856,0.116,0.172,110.951,4,death-metal
2pEqnB3FpBHDKJrsXI93Jf,Amorphis,Circle (Bonus Version),Shades of Grey,21,327814,False,0.394,0.885,9,-4.079,0,0.0575,8.68e-05,0.856,0.0956,0.349,135.024,4,death-metal
5SUo6ChCPerCYAItZiaH20,Frozen Soul,Crypt Of Ice,Faceless Enemy,21,213516,False,0.231,0.977,6,-7.064,1,0.0876,1.86e-06,0.937,0.0786,0.226,135.538,4,death-metal
3I8w8mVY4KFBXbhcP5NqqH,Burgerkill,Venomous,For Victory,22,405960,True,0.412,0.995,5,-3.274,1,0.12,0.00054,0.000567,0.12,0.271,158.244,4,death-metal
2k96T62rRwtvgFk7Uatx2G,Sodom,Code Red,Addicted to Abstinence,22,126573,False,0.365,0.973,10,-6.117,1,0.242,3.23e-05,1.73e-06,0.0969,0.301,165.225,4,thrash-metal
54zYQe2ZLGLA3jMMI48T8O,Fit For An Autopsy,Hellbound,Thank You Budd Dwyer,21,170200,False,0.52,0.988,9,-2.159,0,0.254,0.00026,0.0,0.325,0.24,137.447,4,death-metal
3ryycrrtF9KEgPKe68WPBz,For Today,Breaker,Psalm of the Son,22,174160,False,0.358,0.875,0,-4.715,0,0.164,0.000771,0.0,0.161,0.35,131.77,4,death-metal
1u2kXFKLaZu0VEpwBy3oQO,Therion,Leviathan,Aži Dahāka,23,186635,False,0.359,0.87,9,-11.567,0,0.0641,0.000486,0.00031,0.103,0.264,186.046,4,symphonic-metal
0iffHBKKs6CWZ4WmltlFXS,Avatar,Black Waltz,Use Your Tongue,22,575226,False,0.568,0.886,4,-4.355,1,0.0419,0.000537,0.23,0.206,0.218,137.681,4,death-metal
3pfXm5KP8KZGsYSJfLT5Vk,The Haunted,The Dead Eye (Deluxe Edition),The Prosecution,21,229426,False,0.253,0.961,1,-4.657,1,0.154,3.31e-05,9.6e-06,0.378,0.167,110.66,4,death-metal
0IMYfyH598o7WwviiMxBV1,In Flames,Subterranean,The Inborn Lifeless,21,202066,False,0.3,0.963,1,-7.103,1,0.0829,1.22e-05,0.00379,0.165,0.22,134.553,4,death-metal
4L8tFkBS8TqCgbxvl877CO,Gangrena Gasosa,Smells Like a Tenda Spirita,Surf Iemanjá,23,126981,True,0.396,0.869,10,-8.366,1,0.109,0.00101,0.000298,0.112,0.57,141.177,4,death-metal
4ylxKRcYu4T6eKxBhjfNYN,Nervosa;Guilherme Miranda,Perpetual Chaos,Until the Very End (feat. Guilherme Miranda),22,198396,False,0.403,0.903,2,-7.351,1,0.0481,3.55e-05,0.000393,0.388,0.151,179.994,4,death-metal
6cMT0WdVNmd5rod4LKCETs,Transmetal,Debajo de los Cielos Púrpura,Decorado Clavos,23,362653,False,0.336,0.721,11,-5.277,1,0.0319,0.00153,0.000285,0.108,0.183,135.314,4,death-metal
2Zm58KSh6PsjO87B9ut5SM,We Butter The Bread With Butter,Der Tag an dem die Welt unterging,Wir gehen an Land,34,144552,False,0.524,0.941,10,-3.762,1,0.0438,0.000273,0.345,0.396,0.346,109.96,4,death-metal
