track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
4ojxYY8trYxQBH06Ej6EPk,Overkill,Metal,Ignorance & Innocence,0,300373,False,0.496,0.853,7,-6.728,1,0.0383,0.000531,0.0959,0.266,0.612,137.295,4,thrash-metal
6mRBgY035bPtHXGen5XsYg,Burgerkill;Ahmad Dhani,Satu Sisi,Satu Sisi,32,266666,False,0.468,0.865,7,-12.299,1,0.0841,4.36e-05,0.0467,0.0866,0.286,144.06,4,death-metal
3sXpEwbsoFfneTtOLwrbyu,Primordial,To the Nameless Dead,Traitors Gate,18,409506,False,0.0689,0.957,7,-5.024,1,0.0904,2.39e-06,0.258,0.0706,0.0647,185.43,1,black-metal
5Vaz1iHgNjvAGNMfpdSBsK,Bölzer,Aura,C.M.E.,17,358666,True,0.164,0.949,1,-11.465,0,0.0709,2.64e-06,0.62,0.22,0.0584,138.396,4,black-metal
2QYy0J6BjijIuF5e0s40bN,Surra,Ninho de Rato,"Brasileiro, Otário e Triste",24,54520,False,0.439,0.988,5,-5.82,1,0.125,0.00396,0.104,0.309,0.103,95.176,4,death-metal
3rHuhOKNZr91fXM9HHbdNb,Finntroll,Ur Jordens Djup,Korpens Saga,25,206160,False,0.366,0.983,2,-3.54,0,0.0508,1.89e-06,0.349,0.365,0.464,97.571,1,death-metal
3HCzXf0lNpekSqsGBcGrCd,Nightwish,Imaginaerum,I Want My Tears Back,48,307533,False,0.492,0.959,4,-3.721,0,0.064,0.00065,0.00013,0.0524,0.558,139.968,4,symphonic-metal
1Ukudp67IGGBFRx08lxGtC,Thorns,Thorns,Shifting Channels,17,377026,False,0.606,0.674,11,-6.982,0,0.0714,0.151,0.0431,0.11,0.102,112.505,4,black-metal
5oAvb7LpUBwQfBtQ6hmS4Q,Nightwish,Endless Forms Most Beautiful (Deluxe Version),Élan,58,287000,False,0.576,0.588,5,-9.553,1,0.0308,0.0124,0.000177,0.148,0.316,127.969,4,symphonic-metal
0RsOUnm1wNpbXxZ8a4abOP,Nightwish,Dark Passion Play,Amaranth,58,231444,False,0.558,0.859,2,-3.992,0,0.0421,0.00469,0.00196,0.0831,0.31,127.98,4,symphonic-metal
4tFf6fOGHCqv00VDYEKJrT,Masacre,Reqviem,Cortejo Fúnebre,21,537640,False,0.25,0.863,11,-11.353,1,0.11,2.86e-05,0.173,0.0823,0.366,157.613,4,death-metal
4CglFxZhBqgr8nUMDjxalT,The Black Dahlia Murder,Abysmal,That Cannot Die Which Eternally Is Dead,26,269438,False,0.412,0.994,4,-3.362,0,0.145,2.8e-05,0.24,0.139,0.044,92.999,4,death-metal
4VcN84ZdC7doe4yoIarJUA,Testament,Brotherhood of the Snake,Brotherhood of the Snake,52,253988,False,0.289,0.989,1,-4.006,1,0.11,6e-06,0.179,0.122,0.198,136.419,4,thrash-metal
0hAIs32U2SmJcXymlcyF8h,Asking Alexandria,Asking Alexandria,Alone In A Room,64,245861,True,0.482,0.946,4,-3.23,0,0.0852,0.00251,0.0,0.0466,0.284,135.071,4,symphonic-metal
6kYGUoIczys9WNpuQGBdoG,Urgehal,Goatcraft Torment,Selvmordssalme,16,360000,False,0.0679,0.917,9,-6.398,1,0.0686,1.51e-06,0.000689,0.211,0.194,184.386,4,black-metal
4yUk1knKtOuUEPT2iy85Xp,Halestorm,Metal,Wicked Ways,0,206959,False,0.342,0.991,2,-2.836,1,0.125,2.44e-05,0.049,0.404,0.242,176.359,4,symphonic-metal
24cUJMEiMkGfdhTgt2ZUgV,Halestorm,Rock - Best of 2022,The Steeple,4,207445,False,0.43,0.981,5,-2.929,1,0.0744,0.00014,5.45e-06,0.287,0.585,157.01,4,symphonic-metal
2aaClnypAakdAmLw74JXxB,Sepultura,Metal,Arise,0,198226,False,0.371,0.961,9,-6.765,0,0.0931,1.52e-05,0.0548,0.0916,0.159,115.336,4,thrash-metal
3CC6lcyI1em6JDrR4xsSbB,The Haunted,rEVOLVEr (Deluxe Edition),Sweet Relief,22,208640,False,0.476,0.992,2,-3.297,1,0.129,1.26e-06,0.165,0.269,0.173,105.016,4,death-metal
7cHlzfauy7MZYQyOzldnBs,Naglfar,Harvest,Way of the Rope,16,356560,False,0.215,0.956,11,-6.195,1,0.0975,1.56e-06,0.87,0.119,0.176,129.865,4,black-metal
2aiM5sgeG0yHZ1kEh3N9iq,LIK,Misanthropic Breed,Female Fatal to the Flesh,20,276480,True,0.17,0.912,6,-6.124,1,0.0659,2e-06,0.000285,0.195,0.308,125.603,4,black-metal
5Pd7suZX0i2HTHnhJSf5eG,Nightwish,Imaginaerum,Song Of Myself - Instrumental,21,752200,False,0.342,0.707,0,-7.844,1,0.043,0.188,0.369,0.149,0.0552,76.924,4,symphonic-metal
2MuWTIM3b0YEAskbeeFE1i,Metallica,Master Of Puppets (Remastered),Master Of Puppets,81,515386,False,0.543,0.836,4,-9.11,0,0.0353,0.000647,0.431,0.153,0.56,105.173,4,thrash-metal
4izC2yID6txfr8xXN6xbZQ,Entombed,"To Ride, Shoot Straight and Speak the Truth",They,20,245720,False,0.179,0.994,8,-5.352,1,0.191,0.000316,0.916,0.0885,0.0398,138.382,4,death-metal
1pF5SqpGCz8tHh0MR88Tg4,Celtic Frost,Into the Pandemonium,Mexican Radio,8,209320,False,0.242,0.931,7,-7.779,1,0.0777,9.83e-06,0.0792,0.0371,0.424,178.937,4,black-metal
6pENUmGEfCNLwd5QY3j60T,Sarcófago,The Laws of Scourge,The Laws of Scourge,20,198360,False,0.288,0.95,10,-7.497,0,0.061,1.64e-05,0.878,0.304,0.442,132.454,4,black-metal
5HMhCuc9L0z4XGwfNS4YpQ,Slayer,Soundtrack To The Apocalypse (Deluxe Version),New Faith,29,185826,True,0.25,0.992,6,-2.926,1,0.202,0.000878,0.000879,0.0948,0.158,88.336,4,thrash-metal
0VEyOWSkQ0yiYJiMxzAkS8,Therion,Les Fleurs du mal,Dis moi poupée,22,202186,False,0.513,0.935,11,-2.608,0,0.0425,0.0021,0.0765,0.162,0.606,115.047,4,symphonic-metal
5h5LOXw9vBTqMoPDOHxbar,Paradise Lost,Icon,Deus Misereatur,21,117400,False,0.395,0.433,0,-13.474,0,0.0316,0.00108,0.941,0.0739,0.117,105.878,4,death-metal
3BuUE97Z9XW1qoJ0Qxa7ER,Anaal Nathrakh,Vanitas,The Blood-Dimmed Tide,16,200920,True,0.292,0.67,6,-2.811,1,0.133,3.66e-05,0.315,0.326,0.0972,129.871,4,black-metal
20GcfxNGnwLuhuRPkigmSX,Primordial,To the Nameless Dead,No Nation On This Earth,17,492000,False,0.0954,0.869,2,-5.071,0,0.0802,3.2e-06,0.31,0.348,0.137,89.08,4,black-metal
6NeUmwrvmkIuTO9dh3qOwT,Dark Tranquillity,Fiction,Misery's Crown,48,254106,False,0.464,0.964,6,-4.338,1,0.0603,0.000128,0.205,0.324,0.585,135.078,4,death-metal
46KUIRcVKflqj3uxUstwsH,Mercyful Fate,9,Buried Alive,24,281333,False,0.488,0.844,2,-10.276,1,0.0393,9.6e-05,1.5e-06,0.376,0.67,125.992,4,death-metal
41E5ZIq8nAekTVTYbGa8sk,Mörk Gryning,Hinsides Vrede,A Glimpse of the Sky,19,176431,False,0.13,0.941,2,-8.255,0,0.0953,5.23e-06,0.89,0.106,0.291,179.918,3,black-metal
02oW7CYWjfiCs1rZs7GNes,Within Temptation,The Heart Of Everything,All I Need,57,290946,False,0.234,0.73,10,-4.854,1,0.0446,0.199,4.77e-06,0.13,0.12,152.972,3,symphonic-metal
6sk5whQY8BNVqodOygHYpM,Cruel Force,The Rise Of Satanic Might,Forces Of Hades,17,137760,True,0.156,0.997,1,-5.26,0,0.22,1.45e-06,0.384,0.0682,0.0594,148.712,4,black-metal
7sxiG6BuAb28nh3qGmbz7L,Born Of Osiris,Tomorrow We Die Alive,Machine,49,264773,False,0.443,0.991,1,-3.458,1,0.281,0.00398,0.000579,0.106,0.0519,155.045,4,death-metal
4v3Iyw1DP578eRpoQPpcv9,Lamb of God;Megadeth;Dave Mustaine,Wake up Dead (feat. Dave Mustaine),Wake up Dead (feat. Dave Mustaine),50,223413,False,0.225,0.937,0,-4.596,1,0.124,9.51e-05,0.163,0.119,0.351,161.195,4,thrash-metal
5ohfpKB5tt275f4Y4lQ9F7,Slayer,Reign In Blood (Expanded),Angel Of Death,60,291773,False,0.326,0.995,1,-4.38,1,0.147,9.41e-05,0.386,0.145,0.092,105.459,4,thrash-metal
7866E49sLyI938dEqxi8a4,Metallica,Ride The Lightning (Remastered),Fade To Black - Remastered,56,417226,False,0.256,0.924,7,-6.685,1,0.113,0.00369,0.234,0.114,0.28,113.574,4,thrash-metal
5EtMSb48HPvR3cV7CkEKvX,Therion,Theli,Invocation of Naamah,24,329360,False,0.403,0.727,6,-7.943,0,0.0372,0.000337,0.00218,0.199,0.141,83.934,4,symphonic-metal
2O7UGwJPVlix15Wn4sa5vw,Metallica,Ride The Lightning (Deluxe / Remastered),Ride The Lightning - Remastered,60,396986,False,0.257,0.975,9,-6.128,1,0.175,6.07e-05,0.1,0.222,0.276,149.312,4,thrash-metal
19CKLFb8SrjZ3IlpalE3RU,Nightwish,Decades,"Nightwish - Demo, Remastered",22,348581,False,0.593,0.378,9,-12.861,0,0.0353,0.492,0.000778,0.112,0.0431,121.176,4,symphonic-metal
45znDER6ghdltzbU6EyvPR,Unanimated,Ancient God Of Evil,Eye Of The Greyhound,18,271413,False,0.253,0.956,7,-6.385,1,0.157,2.54e-05,0.00612,0.44,0.126,129.066,4,black-metal
5GkFWVUlCk5zbrmfAl7p57,Antichrist Siege Machine,Purifying Blade,Defiled in Iniquity,17,188312,False,0.114,0.991,6,-6.103,1,0.115,1e-06,0.84,0.287,0.0646,176.516,4,black-metal
4r0iMLzHLz4Q5OXMCAElDO,Rings of Saturn,Embryonic Anomaly Remake,Abducted Remake,20,248640,False,0.471,0.989,4,-2.218,0,0.183,0.000808,0.7,0.156,0.194,124.98,4,death-metal
2W68NbenOWhxY0nqI9pchB,Hate,Auric Gates of Veles,Triskhelion,20,243280,False,0.371,0.993,1,-5.726,1,0.217,5.78e-06,0.296,0.342,0.0372,134.087,4,death-metal
7gPherwdZt8Pdh8Srhw5HR,Carpathian Forest,Black Shining Leather,Lunar Nights,16,394373,True,0.171,0.807,8,-7.643,0,0.055,3.31e-06,0.84,0.156,0.151,124.244,4,black-metal
4PE5KCTtRcMhQUHBXvBlXR,Cradle Of Filth,Metal,Courting Baphomet,0,317480,False,0.476,0.968,0,-5.046,0,0.0424,0.000103,0.0487,0.0469,0.421,94.993,4,black-metal
2SGmVE90PzF7iSbRbToHnk,Suicide Silence,No Time to Bleed,Disengage,50,244533,False,0.298,0.968,6,-2.684,1,0.123,1.5e-05,0.00932,0.0952,0.221,100.004,4,death-metal
086vL45zWiqfib5SMKNjVg,Ajattara,Murhat,Kunnes Taivas Meidät Erottaa,22,182480,False,0.286,0.686,2,-4.114,0,0.0729,2.73e-06,0.0,0.367,0.217,90.94,4,black-metal
4ABDFuZgqdg9X8Rw02WfYF,Nightwish,Spooky Scary Season,The Phantom Of The Opera,1,248240,False,0.433,0.848,5,-6.92,0,0.0496,6.53e-06,0.0316,0.0982,0.324,131.9,4,symphonic-metal
5sICkBXVmaCQk5aISGR3x1,Metallica,Metallica,Enter Sandman,81,331266,False,0.577,0.828,6,-8.691,0,0.0298,0.00213,0.0114,0.0581,0.604,123.257,4,thrash-metal
0QSx3sQoHPNUfg2vwh5tOi,Therion,Theli,Nightside of Eden,25,449280,False,0.439,0.739,9,-7.746,1,0.0339,0.000155,0.0458,0.227,0.308,138.986,4,symphonic-metal
06WUUNf7q18NZfjIsQFsfa,Slayer,Repentless,Delusions of Saviour,73,115413,False,0.223,0.805,8,-8.969,1,0.037,0.000179,0.814,0.0849,0.25,168.165,4,thrash-metal
08W2yaBJw7hsPuwe7NRobe,Cradle Of Filth,Damnation And A Day,Babalon A.D. (So Glad for the Madness),22,337933,False,0.408,0.981,0,-5.364,0,0.159,0.000169,0.00504,0.288,0.204,161.079,4,black-metal
0ppdt8zRZOHIKh4ZDB0Zp9,Opeth,Ghost Reveries,Ghost of Perdition,52,629480,False,0.292,0.818,9,-6.227,0,0.0413,0.000697,0.00192,0.0544,0.19,93.924,3,death-metal
5RqXWlzFcJRVa0Pcm9oot7,Bewitcher,Cursed Be Thy Kingdom,Valley of the Ravens,21,323813,False,0.418,0.939,7,-5.151,1,0.0481,0.0075,0.0,0.329,0.567,109.221,4,black-metal
2FsDybzWgntIa8M3Y7AenT,Behemoth,The Satanist,O Father O Satan O Sun!,49,433440,True,0.261,0.92,1,-4.151,1,0.064,0.000382,2.78e-05,0.157,0.183,84.013,4,death-metal
16aSroNWhLAgkp1PDBQ2GY,Nightwish,Endless Forms Most Beautiful,Endless Forms Most Beautiful - Radio Edit,21,252040,False,0.489,0.874,2,-8.241,0,0.045,8.41e-05,0.00015,0.0797,0.436,153.98,4,symphonic-metal
5nekfiTN45vlxG0eNJQQye,Metallica,Ride The Lightning (Deluxe / Remastered),Fade To Black - Remastered,69,417226,False,0.256,0.924,7,-6.685,1,0.113,0.00369,0.234,0.114,0.28,113.574,4,thrash-metal
0a5UnIvDUBzqwUduJsouRy,Halestorm,The Strange Case of... (Deluxe),Here's to Us,56,177546,True,0.514,0.866,0,-3.657,1,0.0449,0.0524,0.0,0.17,0.45,159.973,4,symphonic-metal
3otvs1xgZahX3z7RPfW0Qf,Immortal,Blizzard Beasts,Noctambulant,18,142986,False,0.1,0.925,9,-7.157,0,0.0818,9.72e-06,0.708,0.0485,0.035,85.405,4,black-metal
2dxlfJhdNKW64ZOQEVyJcR,Amon Amarth,Versus The World,...And The World Will Cease To Be,24,417040,False,0.361,0.975,4,-4.955,0,0.153,1.48e-06,0.93,0.0679,0.0693,137.979,4,death-metal
0CqCpm4LLQbHUX5ysizWJS,Asking Alexandria,Stand Up And Scream,The Final Episode (Let's Change Channel),61,242080,True,0.213,0.957,3,-2.967,1,0.235,0.00156,0.0,0.394,0.157,196.118,3,symphonic-metal
6ursmCnbc9oDRGa2yHKkoZ,Sepultura,Roots,Roots Bloody Roots,62,212253,False,0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,4,thrash-metal
5Rb3OxCE0BAuDfgTr4awtF,Asking Alexandria,Like A House On Fire,Antisocialist,56,216411,True,0.572,0.852,6,-4.712,0,0.0322,0.00105,0.0,0.0844,0.378,129.969,4,symphonic-metal
2EnSzL1nt1ZOs6fPPvu9au,A Life Once Lost,Hunter,Rehashed,23,199266,False,0.45,0.976,2,-3.52,1,0.101,6.65e-06,0.309,0.177,0.329,152.708,4,death-metal
5Cpk0Hg5KSUmm0BdyIkVVW,Malevolence,Self Supremacy,Low Life,24,264188,True,0.391,0.975,1,-2.308,1,0.0971,0.000119,2.12e-05,0.403,0.286,111.111,4,death-metal
0nLiqZ6A27jJri2VCalIUs,Metallica,Metallica,Nothing Else Matters,80,388266,False,0.553,0.362,4,-11.218,0,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,3,thrash-metal
0NnicOp4n0spMySji0vMd4,Between The Buried And Me,Alaska,Roboturner,22,427413,True,0.193,0.935,6,-4.501,1,0.117,1.09e-05,0.382,0.341,0.182,100.041,1,death-metal
6KqSLa2tVMwtbVGPwss78F,Xandria,Neverworld's End,Euphoria,22,270253,False,0.471,0.895,7,-3.538,0,0.0462,0.00127,0.624,0.092,0.407,94.983,4,symphonic-metal
2uhGhGjoSFyOeyFDc9zHhQ,Manes,Slow Motion Death Sequence,Building the Ship of Theseus,18,234800,False,0.502,0.736,8,-7.418,0,0.0272,0.0106,0.000227,0.109,0.639,135.055,3,black-metal
3WLUCqIJd8JS8jc3wwaC8Q,Carnifex,Bury Me in Blasphemy,The Heretic Anthem,50,252068,False,0.499,0.979,1,-5.938,1,0.125,2.68e-05,0.054,0.175,0.105,101.009,4,black-metal
0RsOUnm1wNpbXxZ8a4abOP,Nightwish,Dark Passion Play,Amaranth,58,231444,False,0.558,0.859,2,-3.992,0,0.0421,0.00469,0.00196,0.0831,0.31,127.98,4,symphonic-metal
6mDWvF0ewkcTtu78sfc5lX,Noxa,Grind Viruses,Sinetron Sucks,28,98826,True,0.313,0.981,2,-3.922,1,0.0921,2.19e-05,0.971,0.153,0.149,120.1,1,death-metal
4NmieuZWuPz5jb3V3sDoV8,Therion,Theli,Opus Eclipse,19,219826,False,0.493,0.771,2,-6.797,1,0.0276,0.0219,0.82,0.231,0.561,129.97,4,symphonic-metal
20uDfvpjbtEFz4AeC9O7AQ,Megadeth,Halloween Metal Nights,"The Sick, The Dying… And The Dead!",2,304053,False,0.303,0.976,5,-3.583,0,0.225,0.00266,0.135,0.0707,0.193,88.536,4,thrash-metal
0RZVAhyB8vhxQz6ITjiuyA,Nightwish,HUMAN. :II: NATURE.,Noise,57,340281,False,0.5,0.85,2,-7.759,1,0.0493,0.000406,0.00515,0.121,0.434,76.976,4,symphonic-metal
5WGvXmLt6acluR7TfhlHUH,Cannibal Corpse,Violence Unimagined,Inhumane Harvest,50,272994,True,0.13,0.947,8,-5.888,1,0.095,2.45e-05,0.368,0.0453,0.334,60.631,4,death-metal
6rLEeo9rNT87t2xHry8xUl,Whitechapel,Our Endless War,The Saw Is the Law,53,267613,False,0.476,0.994,11,-3.429,0,0.18,0.000569,0.000149,0.139,0.216,115.103,4,death-metal
5fwkL23a23iIMUsOOABVc3,Burzum,Burzum/Aske,War,46,150466,False,0.178,0.785,9,-11.093,1,0.0476,0.0077,0.0161,0.239,0.535,175.939,4,black-metal
1AlGB2QDSuanDxQYBhmdym,LIK,Misanthropic Breed,Misanthropic Breed,19,81724,False,0.162,0.522,4,-6.572,1,0.0446,0.0925,0.981,0.278,0.0836,159.835,4,black-metal
1hDMHBbFCXMMZCS2EOBYKV,In Flames,Subterranean,Ever Dying,26,263200,True,0.339,0.826,7,-7.993,0,0.0591,0.00116,0.856,0.203,0.162,138.698,4,death-metal
27BPqOwVbRks2NqK9i01ZY,Goretrade,Mistaken Conception (Special Edition 2cd),Reduced to Redemption,34,189000,False,0.227,0.955,7,-6.664,1,0.119,0.00465,0.502,0.209,0.349,159.931,4,death-metal
4jAz4qncdxl1kyvzi6l2We,Eulogy,Live and Raw,Fading Sun - Live,22,274924,False,0.163,0.895,7,-8.18,1,0.0791,0.000354,0.309,0.331,0.126,88.847,4,death-metal
6RbC38oDCIXD8V2AOU1Tjr,Metallica;Marianne Faithfull,Reload,The Memory Remains,63,279173,False,0.435,0.901,10,-3.694,0,0.0429,0.000303,0.0072,0.185,0.547,143.646,4,thrash-metal
3cXSZnTbHig0sntFrDqE0f,Leviathan,Scar Sighted,Wicked Fields of Calm,17,345742,False,0.258,0.974,4,-7.602,1,0.0637,0.00471,0.993,0.194,0.148,155.944,4,black-metal
6BudTyfN4IAnhEndUwB1j3,Deicide,Metal,Once upon the Cross,0,214213,False,0.205,0.95,10,-8.498,0,0.131,1.93e-05,0.805,0.212,0.313,184.498,4,black-metal
5GNwm3jX0MDAkwogL9XKby,Wiegedood,There's Always Blood At The End Of The Road,Theft and Begging,19,245269,False,0.168,0.919,3,-2.493,1,0.19,1.19e-05,0.902,0.0831,0.0355,122.604,4,black-metal
3uEveqIDu17zTBVJI26WNE,Blind Witness,Nightmare On Providence Street,For Life,21,125493,True,0.586,0.987,4,-2.826,0,0.206,2.06e-05,0.19,0.116,0.19,119.872,4,death-metal
300bSfVhnNrXHZEHKxQjPU,Alcest,Kodama,Kodama,41,547400,False,0.466,0.573,3,-9.266,0,0.031,0.000925,0.782,0.341,0.245,104.996,3,black-metal
7JJ2YihKiiTove86Gt12LV,Halestorm,Top of the Rock,The Steeple,0,207445,False,0.43,0.981,5,-2.929,1,0.0744,0.00014,5.45e-06,0.287,0.585,157.01,4,symphonic-metal
582QmuQapDg7uo1jcAKsgN,Megadeth,Release Your ANGER,Holy Wars...The Punishment Due - Remastered,0,392600,False,0.327,0.985,11,-3.941,1,0.151,0.00177,0.108,0.351,0.218,125.232,4,thrash-metal
2z71jdeVcC782NgsYZ6N8q,Black Sabbath,Paranoid,Paranoid (2012 - Remaster),28,166693,False,0.415,0.647,4,-12.021,0,0.0696,4.14e-05,0.000847,0.208,0.409,163.047,4,thrash-metal
2OHeJR6Cfvm42512gonFRh,Within Temptation;Keith Caputo,The Heart Of Everything,What Have You Done (feat. Keith Caputo),53,313333,False,0.259,0.932,6,-3.813,0,0.189,0.00356,0.000138,0.0982,0.122,114.378,5,symphonic-metal
0bF3nL5ggogmwPt3ggMMQZ,For Today,Portraits,Joel (The Watchman),23,248333,False,0.339,0.832,0,-4.857,1,0.159,0.000328,0.0056,0.585,0.235,122.607,4,death-metal
3YpJ3bdjvjmuXZc0VYAB3Q,The Ghost Inside,Fury and the Fallen Ones,Inherent Youth,23,170586,False,0.33,0.996,7,-0.715,1,0.147,0.000317,9.65e-05,0.186,0.238,102.511,4,death-metal
58AGHUAqFCIxw2mAjDC2AQ,Therion,Beloved Antichrist,Temple of New Jerusalem,18,241933,False,0.558,0.756,9,-8.08,0,0.0325,0.000235,0.818,0.118,0.355,124.998,4,symphonic-metal
712ukvLX20rwHuTWg7Gcjb,Kreator,Violent Revolution,Violent Revolution,51,294800,False,0.506,0.994,7,-5.733,1,0.0935,0.000176,0.0152,0.155,0.205,144.04,4,thrash-metal
1sXdW94CrEIrYdbfON4Sxt,Nightwish,Dark Passion Play,Amaranth,52,231444,False,0.558,0.859,2,-3.992,0,0.0421,0.00469,0.00196,0.0831,0.31,127.98,4,symphonic-metal
0JNQXKglzHsy4eed3PWxgP,End It,End It,Blind Faith,24,171458,False,0.21,0.931,0,-5.296,1,0.0669,3.55e-05,0.909,0.343,0.453,156.866,4,black-metal
6RzK7XvwxnRq6AKDklJS6L,Megadeth,"The Sick, The Dying… And The Dead!","The Sick, The Dying… And The Dead!",61,304053,False,0.303,0.976,5,-3.583,0,0.225,0.00266,0.135,0.0707,0.193,88.536,4,thrash-metal
4aYq2wFD8bH0mzKzA5rioD,Between The Buried And Me,Alaska,Backwards Marathon,24,507106,False,0.245,0.935,1,-5.338,0,0.106,0.00144,0.0467,0.469,0.511,117.578,5,death-metal
2FsDybzWgntIa8M3Y7AenT,Behemoth,The Satanist,O Father O Satan O Sun!,49,433440,True,0.261,0.92,1,-4.151,1,0.064,0.000382,2.78e-05,0.157,0.183,84.013,4,black-metal
5bmaJghY9t1XB4fT7Czndk,Incantation,Tricennial of Blasphemy,Nefarious Warriors,18,287533,False,0.243,0.957,1,-8.131,1,0.0783,4.34e-06,0.819,0.0816,0.167,113.465,4,black-metal
1u2kXFKLaZu0VEpwBy3oQO,Therion,Leviathan,Aži Dahāka,23,186635,False,0.359,0.87,9,-11.567,0,0.0641,0.000486,0.00031,0.103,0.264,186.046,4,symphonic-metal
5EtMSb48HPvR3cV7CkEKvX,Therion,Theli,Invocation of Naamah,24,329360,False,0.403,0.727,6,-7.943,0,0.0372,0.000337,0.00218,0.199,0.141,83.934,4,symphonic-metal
6vSY2O8TWgHP0oLPn5WhbH,Annihilator,Set The World On Fire,Phoenix Rising,44,228546,False,0.598,0.76,2,-5.822,0,0.0295,0.0107,1.07e-05,0.343,0.164,120.488,4,thrash-metal
3Ks3K2RmCxSUcXS6cOvd43,Sodom,Agent Orange,Agent Orange,11,365320,False,0.271,0.988,4,-4.936,0,0.117,1.66e-05,0.735,0.21,0.253,114.027,4,thrash-metal
4siXNiLG9VJR6Z2kP6fFjv,Opeth,Deliverance,Deliverance,44,816720,False,0.283,0.973,4,-4.006,0,0.0459,0.000281,0.706,0.192,0.275,97.303,4,death-metal
4NcYRApZOUk4Y9vBSlFiZd,Hypocrisy,Abducted,Slippin' Away,40,312933,False,0.364,0.565,7,-8.793,0,0.0315,0.0005,0.289,0.254,0.0583,121.285,4,black-metal
3iUJrkMilUVkUKtYZK7Th4,Exodus,Tempo of the Damned,Blacklist,57,376920,False,0.534,0.969,3,-3.378,1,0.0535,0.000359,0.564,0.269,0.598,75.005,4,thrash-metal
3IKJNHnVZ2bXGjAFBJiUYo,Black Sabbath,13,God Is Dead?,58,532266,False,0.379,0.726,3,-4.935,0,0.0332,0.000193,0.00266,0.0578,0.178,120.012,4,thrash-metal
4tWzqVTAa1idOC7EBVEMX8,DeadSquad;Eet Syahranie,Catharsis,Murder,30,164741,False,0.265,0.982,1,-2.975,1,0.195,6.44e-05,0.924,0.343,0.207,117.863,4,death-metal
2VPK0BMgwyRtx9QlyBpdb0,Nightwish,Oceanborn,Sleeping Sun,51,245000,False,0.333,0.572,2,-6.455,0,0.0302,0.00885,0.0,0.102,0.0707,110.402,4,symphonic-metal
0Tarx49GGqUsSusrf7OMHW,Conan,Existential Void Guardian,Vexxagon,19,403373,False,0.265,0.755,11,-7.897,0,0.0374,3.67e-06,0.768,0.372,0.176,120.85,4,black-metal
5n7ulscvYsWROejxxTg3kC,Toxic Holocaust,Chemistry of Consciousness (Deluxe Version),Wargasm - Bonus Track,21,157311,False,0.308,0.963,2,-4.646,1,0.0753,0.0,0.113,0.327,0.705,164.556,4,black-metal
24NZxP8aIM5BlA0aSMRXNn,Paradise Lost,Icon,Shallow Seasons,21,295760,False,0.15,0.771,10,-10.871,1,0.0474,0.00056,0.00024,0.491,0.333,80.663,4,death-metal
6lkVbijlh932FSS2I0gDrR,Nightwish,HUMAN. :II: NATURE.,How's the Heart?,52,302179,False,0.543,0.643,2,-8.649,0,0.0278,0.00448,9.51e-06,0.111,0.272,104.006,4,symphonic-metal
72Cz4BgCt2RZQL3JQVwRwG,Within Temptation,The Purge,The Purge,51,256466,False,0.487,0.905,5,-3.901,0,0.0739,7.14e-05,0.000432,0.0964,0.496,93.909,4,symphonic-metal
2nAXdlfl5k2Y390mIdwNtU,The Acacia Strain,Continent,Dr. Doom,26,146400,True,0.366,0.961,11,-4.584,0,0.144,0.00116,0.0147,0.235,0.189,169.915,4,death-metal
2SWPkTic9y4pzjqXzUyOiJ,Kvaen;Rasmus Rova;Sebastian Ramstedt,The Great Below,Ensamvarg,22,277385,False,0.191,0.795,6,-13.144,1,0.057,1.24e-06,0.0157,0.266,0.336,119.931,4,black-metal
28TbVu2FO5BuiY2ZszGiLm,Morbid Angel,Formulas Fatal to the Flesh,Covenant of Death,17,368000,False,0.287,0.963,1,-7.56,1,0.11,0.000112,0.56,0.363,0.22,100.586,4,death-metal
6UsQsPIPP7gjdtlISXx3F2,Within Temptation,The Unforgiving,A Demon's Fate,48,330253,False,0.459,0.912,5,-3.443,0,0.0596,0.000579,0.000214,0.0995,0.311,134.077,4,symphonic-metal
2auGZBF35U0Hx18EzGSVOX,Gojira,From Mars to Sirius,Backbone,53,258265,False,0.311,0.993,2,-2.479,1,0.0727,1.41e-05,0.00131,0.198,0.118,90.436,4,death-metal
6ZiaGtb94L6LtRbC3yHkJW,Old Man's Child,In Defiance of Existence,Life Deprived,18,289346,False,0.183,0.887,1,-5.99,1,0.058,2.99e-06,0.893,0.356,0.15,157.824,4,black-metal
5H0MBW8OIzc5aFEGQSSjTf,Leprosy,Devorando Sueños,Cuando Mis Ojos Se Cierren para Siempre,26,325506,False,0.515,0.966,6,-4.344,1,0.0435,6.06e-05,0.0329,0.0333,0.531,145.549,4,death-metal
2R1n2QizkN1QygvkqyHhM5,Old Man's Child,In Defiance of Existence,The Soul Receiver,23,271493,False,0.414,0.922,2,-5.348,1,0.0377,4.17e-06,0.802,0.125,0.277,139.93,4,black-metal
7DD4VX7uMlDYDapfyujrTI,Beside,Eleven Heroes,Eleven Heroes,27,257125,True,0.528,0.993,0,-3.958,0,0.138,0.000606,0.454,0.186,0.0688,119.983,4,death-metal
